image,image_path,state,location,latitude,longitude,rainfall_mm
3DIMG_07NOV2019_0930_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0930_L1C_SGP.tif,Gujarat,Tapi,21.1147,73.3986,0.0
3DIMG_07NOV2019_0930_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0930_L1C_SGP.tif,Gujarat,Vadodara,22.3072,73.1812,12.78
3DIMG_07NOV2019_0930_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0930_L1C_SGP.tif,Gujarat,Valsad,20.5992,72.9342,2.39
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Ahmedabad,23.0225,72.5714,26.03
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Amreli,21.6032,71.2221,16.75
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Anand,22.5645,72.9289,1.06
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Aravalli,23.4619,73.3039,15.67
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Banaskantha,24.1724,72.4346,35.17
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Bharuch,21.7051,72.9959,2.76
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Bhavnagar,21.7645,72.1519,9.99
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Botad,22.1704,71.6662,14.8
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Chhota Udepur,22.3108,74.0125,17.32
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Dahod,22.8347,74.2552,14.2
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Dang,20.7554,73.6873,19.86
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Devbhumi Dwarka,22.2078,69.6582,35.24
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Gandhinagar,23.2156,72.6369,29.59
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Gir Somnath,20.9042,70.3644,23.52
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Jamnagar,22.4707,70.0577,36.7
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Junagadh,21.5222,70.4579,24.02
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Kheda,22.6916,72.8634,2.02
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Kutch (Bhuj),23.242,69.6669,38.08
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Mahisagar,23.1311,73.6009,13.92
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Mehsana,23.588,72.3693,19.03
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Morbi,22.8173,70.8368,36.16
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Narmada,21.8719,73.5028,0.16
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Navsari,20.9467,72.952,0.11
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Panchmahal,22.778,73.6143,9.96
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Patan,23.8493,72.1266,33.61
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Porbandar,21.6417,69.6293,29.6
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Rajkot,22.3039,70.8022,29.39
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Sabarkantha,23.5977,72.9688,16.89
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Surat,21.1702,72.8311,0.21
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Surendranagar,22.7274,71.637,35.15
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Tapi,21.1147,73.3986,0.0
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Vadodara,22.3072,73.1812,20.38
3DIMG_07NOV2019_0959_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_0959_L1C_SGP.tif,Gujarat,Valsad,20.5992,72.9342,14.24
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Ahmedabad,23.0225,72.5714,25.68
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Amreli,21.6032,71.2221,16.78
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Anand,22.5645,72.9289,1.06
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Aravalli,23.4619,73.3039,15.67
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Banaskantha,24.1724,72.4346,35.22
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Bharuch,21.7051,72.9959,2.76
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Bhavnagar,21.7645,72.1519,9.63
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Botad,22.1704,71.6662,14.4
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Chhota Udepur,22.3108,74.0125,17.32
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Dahod,22.8347,74.2552,14.2
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Dang,20.7554,73.6873,18.39
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Devbhumi Dwarka,22.2078,69.6582,35.24
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Gandhinagar,23.2156,72.6369,29.24
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Gir Somnath,20.9042,70.3644,23.29
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Jamnagar,22.4707,70.0577,36.74
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Junagadh,21.5222,70.4579,24.02
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Kheda,22.6916,72.8634,2.02
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Kutch (Bhuj),23.242,69.6669,37.15
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Mahisagar,23.1311,73.6009,13.92
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Mehsana,23.588,72.3693,16.89
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Morbi,22.8173,70.8368,36.16
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Narmada,21.8719,73.5028,0.16
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Navsari,20.9467,72.952,0.11
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Panchmahal,22.778,73.6143,9.96
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Patan,23.8493,72.1266,33.12
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Porbandar,21.6417,69.6293,29.6
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Rajkot,22.3039,70.8022,29.39
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Sabarkantha,23.5977,72.9688,16.89
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Surat,21.1702,72.8311,0.21
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Surendranagar,22.7274,71.637,35.24
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Tapi,21.1147,73.3986,0.0
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Vadodara,22.3072,73.1812,20.38
3DIMG_07NOV2019_1000_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1000_L1C_SGP.tif,Gujarat,Valsad,20.5992,72.9342,14.24
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Ahmedabad,23.0225,72.5714,20.36
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Amreli,21.6032,71.2221,18.03
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Anand,22.5645,72.9289,14.92
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Aravalli,23.4619,73.3039,3.92
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Banaskantha,24.1724,72.4346,34.98
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Bharuch,21.7051,72.9959,2.76
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Bhavnagar,21.7645,72.1519,6.96
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Botad,22.1704,71.6662,13.8
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Chhota Udepur,22.3108,74.0125,6.73
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Dahod,22.8347,74.2552,13.68
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Dang,20.7554,73.6873,16.09
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Devbhumi Dwarka,22.2078,69.6582,34.99
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Gandhinagar,23.2156,72.6369,21.58
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Gir Somnath,20.9042,70.3644,23.32
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Jamnagar,22.4707,70.0577,35.77
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Junagadh,21.5222,70.4579,28.74
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Kheda,22.6916,72.8634,23.19
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Kutch (Bhuj),23.242,69.6669,36.88
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Mahisagar,23.1311,73.6009,14.1
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Mehsana,23.588,72.3693,24.18
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Morbi,22.8173,70.8368,35.28
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Narmada,21.8719,73.5028,17.56
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Navsari,20.9467,72.952,0.11
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Panchmahal,22.778,73.6143,18.66
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Patan,23.8493,72.1266,32.31
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Porbandar,21.6417,69.6293,29.95
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Rajkot,22.3039,70.8022,30.19
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Sabarkantha,23.5977,72.9688,19.41
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Surat,21.1702,72.8311,0.21
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Surendranagar,22.7274,71.637,32.92
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Tapi,21.1147,73.3986,0.0
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Vadodara,22.3072,73.1812,14.28
3DIMG_07NOV2019_1030_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1030_L1C_SGP.tif,Gujarat,Valsad,20.5992,72.9342,6.76
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Ahmedabad,23.0225,72.5714,23.61
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Amreli,21.6032,71.2221,17.2
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Anand,22.5645,72.9289,31.22
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Aravalli,23.4619,73.3039,13.38
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Banaskantha,24.1724,72.4346,33.32
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Bharuch,21.7051,72.9959,2.76
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Bhavnagar,21.7645,72.1519,11.91
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Botad,22.1704,71.6662,15.27
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Chhota Udepur,22.3108,74.0125,16.25
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Dahod,22.8347,74.2552,14.95
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Dang,20.7554,73.6873,22.13
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Devbhumi Dwarka,22.2078,69.6582,33.86
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Gandhinagar,23.2156,72.6369,18.79
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Gir Somnath,20.9042,70.3644,26.01
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Jamnagar,22.4707,70.0577,35.3
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Junagadh,21.5222,70.4579,35.09
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Kheda,22.6916,72.8634,32.79
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Kutch (Bhuj),23.242,69.6669,35.88
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Mahisagar,23.1311,73.6009,12.47
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Mehsana,23.588,72.3693,26.31
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Morbi,22.8173,70.8368,35.04
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Narmada,21.8719,73.5028,9.71
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Navsari,20.9467,72.952,0.11
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Panchmahal,22.778,73.6143,23.62
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Patan,23.8493,72.1266,31.52
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Porbandar,21.6417,69.6293,33.95
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Rajkot,22.3039,70.8022,29.86
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Sabarkantha,23.5977,72.9688,17.83
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Surat,21.1702,72.8311,0.21
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Surendranagar,22.7274,71.637,29.49
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Tapi,21.1147,73.3986,0.0
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Vadodara,22.3072,73.1812,5.92
3DIMG_07NOV2019_1100_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1100_L1C_SGP.tif,Gujarat,Valsad,20.5992,72.9342,2.39
3DIMG_07NOV2019_1130_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1130_L1C_SGP.tif,Gujarat,Ahmedabad,23.0225,72.5714,24.63
3DIMG_07NOV2019_1130_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1130_L1C_SGP.tif,Gujarat,Amreli,21.6032,71.2221,19.93
3DIMG_07NOV2019_1130_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1130_L1C_SGP.tif,Gujarat,Anand,22.5645,72.9289,28.92
3DIMG_07NOV2019_1130_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1130_L1C_SGP.tif,Gujarat,Aravalli,23.4619,73.3039,15.42
3DIMG_07NOV2019_1130_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1130_L1C_SGP.tif,Gujarat,Banaskantha,24.1724,72.4346,33.37
3DIMG_07NOV2019_1130_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1130_L1C_SGP.tif,Gujarat,Bharuch,21.7051,72.9959,2.76
3DIMG_07NOV2019_1130_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1130_L1C_SGP.tif,Gujarat,Bhavnagar,21.7645,72.1519,13.53
3DIMG_07NOV2019_1130_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1130_L1C_SGP.tif,Gujarat,Botad,22.1704,71.6662,15.67
3DIMG_07NOV2019_1130_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1130_L1C_SGP.tif,Gujarat,Chhota Udepur,22.3108,74.0125,17.95
3DIMG_07NOV2019_1130_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1130_L1C_SGP.tif,Gujarat,Dahod,22.8347,74.2552,20.12
3DIMG_07NOV2019_1130_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1130_L1C_SGP.tif,Gujarat,Dang,20.7554,73.6873,18.83
3DIMG_07NOV2019_1130_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1130_L1C_SGP.tif,Gujarat,Devbhumi Dwarka,22.2078,69.6582,33.09
3DIMG_07NOV2019_1130_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_1130_L1C_SGP.tif,Gujarat,Gandhinagar,23.2156,72.6369,18.49
