image_path,image_name,sensor,timestamp,state,district,latitude,longitude,pixel_value,rainfall_mm,rainfall_category
INSAT3D_TIR1_India/3DIMG_07NOV2019_0630_L1C_SGP.tif,3DIMG_07NOV2019_0630_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 06:30:00,Gujarat,Narmada,21.8719,73.5028,690.44,9.78,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0630_L1C_SGP.tif,3DIMG_07NOV2019_0630_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 06:30:00,Gujarat,Navsari,20.9467,72.952,792.78,0.11,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0630_L1C_SGP.tif,3DIMG_07NOV2019_0630_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 06:30:00,Gujarat,Panchmahal,22.778,73.6143,662.11,14.44,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0630_L1C_SGP.tif,3DIMG_07NOV2019_0630_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 06:30:00,Gujarat,Patan,23.8493,72.1266,516.0,35.21,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0630_L1C_SGP.tif,3DIMG_07NOV2019_0630_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 06:30:00,Gujarat,Porbandar,21.6417,69.6293,509.78,37.75,Heavy Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0630_L1C_SGP.tif,3DIMG_07NOV2019_0630_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 06:30:00,Gujarat,Rajkot,22.3039,70.8022,561.33,27.48,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0630_L1C_SGP.tif,3DIMG_07NOV2019_0630_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 06:30:00,Gujarat,Sabarkantha,23.5977,72.9688,720.44,5.83,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0630_L1C_SGP.tif,3DIMG_07NOV2019_0630_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 06:30:00,Gujarat,Surat,21.1702,72.8311,716.11,6.8,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0630_L1C_SGP.tif,3DIMG_07NOV2019_0630_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 06:30:00,Gujarat,Surendranagar,22.7274,71.637,536.44,35.8,Heavy Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0630_L1C_SGP.tif,3DIMG_07NOV2019_0630_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 06:30:00,Gujarat,Tapi,21.1147,73.3986,694.0,7.22,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0630_L1C_SGP.tif,3DIMG_07NOV2019_0630_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 06:30:00,Gujarat,Vadodara,22.3072,73.1812,690.44,9.07,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0630_L1C_SGP.tif,3DIMG_07NOV2019_0630_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 06:30:00,Gujarat,Valsad,20.5992,72.9342,785.11,2.39,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Ahmedabad,23.0225,72.5714,702.56,9.98,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Amreli,21.6032,71.2221,664.67,15.03,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Anand,22.5645,72.9289,842.89,1.06,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Aravalli,23.4619,73.3039,716.89,4.4,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Banaskantha,24.1724,72.4346,525.44,35.73,Heavy Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Bharuch,21.7051,72.9959,676.78,15.24,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Bhavnagar,21.7645,72.1519,831.67,0.06,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Botad,22.1704,71.6662,657.78,15.64,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Chhota Udepur,22.3108,74.0125,693.78,9.63,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Dahod,22.8347,74.2552,700.67,11.48,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Dang,20.7554,73.6873,697.0,8.33,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Devbhumi Dwarka,22.2078,69.6582,508.89,34.98,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Gandhinagar,23.2156,72.6369,675.0,13.48,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Gir Somnath,20.9042,70.3644,619.33,21.47,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Jamnagar,22.4707,70.0577,507.89,36.8,Heavy Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Junagadh,21.5222,70.4579,613.11,24.47,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Kheda,22.6916,72.8634,835.44,2.02,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Kutch (Bhuj),23.242,69.6669,474.11,41.53,Heavy Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Mahisagar,23.1311,73.6009,704.0,7.87,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Mehsana,23.588,72.3693,585.11,23.48,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Morbi,22.8173,70.8368,503.33,38.73,Heavy Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Narmada,21.8719,73.5028,640.78,17.23,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Navsari,20.9467,72.952,753.44,1.09,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Panchmahal,22.778,73.6143,692.0,9.96,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Patan,23.8493,72.1266,527.0,33.56,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Porbandar,21.6417,69.6293,511.44,37.5,Heavy Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Rajkot,22.3039,70.8022,554.33,28.53,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Sabarkantha,23.5977,72.9688,648.67,16.59,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Surat,21.1702,72.8311,762.78,0.21,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Surendranagar,22.7274,71.637,576.89,29.74,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Tapi,21.1147,73.3986,699.56,6.39,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Vadodara,22.3072,73.1812,808.0,0.0,No Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0700_L1C_SGP.tif,3DIMG_07NOV2019_0700_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:00:00,Gujarat,Valsad,20.5992,72.9342,744.22,4.76,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Ahmedabad,23.0225,72.5714,597.22,25.78,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Amreli,21.6032,71.2221,657.67,16.08,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Anand,22.5645,72.9289,792.0,1.06,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Aravalli,23.4619,73.3039,697.67,7.28,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Banaskantha,24.1724,72.4346,559.67,30.6,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Bharuch,21.7051,72.9959,738.56,5.98,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Bhavnagar,21.7645,72.1519,715.89,6.68,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Botad,22.1704,71.6662,617.22,21.72,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Chhota Udepur,22.3108,74.0125,686.33,10.75,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Dahod,22.8347,74.2552,687.67,13.43,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Dang,20.7554,73.6873,660.0,13.88,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Devbhumi Dwarka,22.2078,69.6582,530.11,31.79,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Gandhinagar,23.2156,72.6369,622.11,21.41,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Gir Somnath,20.9042,70.3644,614.22,22.24,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Jamnagar,22.4707,70.0577,512.44,36.12,Heavy Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Junagadh,21.5222,70.4579,592.67,27.54,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Kheda,22.6916,72.8634,714.0,8.92,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Kutch (Bhuj),23.242,69.6669,480.11,40.63,Heavy Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Mahisagar,23.1311,73.6009,740.33,2.42,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Mehsana,23.588,72.3693,553.22,28.26,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Morbi,22.8173,70.8368,503.0,38.78,Heavy Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Narmada,21.8719,73.5028,643.22,16.86,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Navsari,20.9467,72.952,783.89,0.11,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Panchmahal,22.778,73.6143,767.33,0.0,No Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Patan,23.8493,72.1266,545.78,30.74,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Porbandar,21.6417,69.6293,515.44,36.9,Heavy Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Rajkot,22.3039,70.8022,563.67,27.13,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Sabarkantha,23.5977,72.9688,690.89,10.26,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Surat,21.1702,72.8311,771.44,0.21,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Surendranagar,22.7274,71.637,574.44,30.1,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Tapi,21.1147,73.3986,634.33,16.17,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Vadodara,22.3072,73.1812,823.0,0.0,No Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0730_L1C_SGP.tif,3DIMG_07NOV2019_0730_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 07:30:00,Gujarat,Valsad,20.5992,72.9342,617.11,23.83,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Ahmedabad,23.0225,72.5714,609.78,23.89,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Amreli,21.6032,71.2221,664.67,15.03,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Anand,22.5645,72.9289,664.44,15.39,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Aravalli,23.4619,73.3039,687.56,8.8,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Banaskantha,24.1724,72.4346,565.67,29.7,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Bharuch,21.7051,72.9959,752.67,3.86,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Bhavnagar,21.7645,72.1519,686.67,11.06,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Botad,22.1704,71.6662,640.56,18.22,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Chhota Udepur,22.3108,74.0125,692.44,9.83,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Dahod,22.8347,74.2552,687.67,13.43,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Dang,20.7554,73.6873,664.0,13.28,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Devbhumi Dwarka,22.2078,69.6582,525.11,32.54,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Gandhinagar,23.2156,72.6369,619.0,21.88,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Gir Somnath,20.9042,70.3644,601.11,24.21,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Jamnagar,22.4707,70.0577,507.0,36.94,Heavy Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Junagadh,21.5222,70.4579,579.22,29.55,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Kheda,22.6916,72.8634,639.33,20.12,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Kutch (Bhuj),23.242,69.6669,498.67,37.85,Heavy Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Mahisagar,23.1311,73.6009,825.89,0.0,No Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Mehsana,23.588,72.3693,578.11,24.53,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Morbi,22.8173,70.8368,496.33,39.78,Heavy Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Narmada,21.8719,73.5028,609.56,21.91,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Navsari,20.9467,72.952,782.78,0.11,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Panchmahal,22.778,73.6143,820.0,0.0,No Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Patan,23.8493,72.1266,584.78,24.89,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Porbandar,21.6417,69.6293,512.56,37.33,Heavy Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_0800_L1C_SGP.tif,3DIMG_07NOV2019_0800_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 08:00:00,Gujarat,Rajkot,22.3039,70.8022,558.44,27.91,Moderate Rain
